travel_id,place_id,source_city,travel_mode,approx_cost,approx_duration_hours
11896,48,Bhandara,Bus,873,8.96
11897,48,Bhandara,Train,1665,10.01
11898,48,Bhandara,Flight,4153,3.3
11899,48,Bhandara,Own_Car,2407,8.74
11900,48,Bhandara,Bike,1266,7.06
11901,48,Raigad,Bus,905,8.13
11902,48,Raigad,Train,1840,5.24
11903,48,Raigad,Flight,2976,1.74
11904,48,Raigad,Own_Car,2261,7.79
11905,48,Raigad,Bike,1222,6.9
11906,48,Palghar,Bus,918,9.01
11907,48,Palghar,Train,1246,7.21
11908,48,Palghar,Flight,6480,2.49
11909,48,Palghar,Own_Car,4873,4.85
11910,48,Palghar,Bike,1434,7.82
11911,48,Vasai,Bus,568,4.78
11912,48,Vasai,Train,947,10.2
11913,48,Vasai,Flight,6907,1.08
11914,48,Vasai,Own_Car,2743,3.97
11915,48,Vasai,Bike,959,7.02
11916,48,Virar,Bus,547,9.33
11917,48,Virar,Train,1151,5.51
11918,48,Virar,Flight,3801,3.37
11919,48,Virar,Own_Car,1796,7.28
11920,48,Virar,Bike,1657,5.51
11921,48,Panvel,Bus,541,7.19
11922,48,Panvel,Train,1843,4.79
11923,48,Panvel,Flight,3879,2.22
11924,48,Panvel,Own_Car,1782,6.26
11925,48,Panvel,Bike,602,6.47
11926,48,Alibaug,Bus,1481,6.2
11927,48,Alibaug,Train,1445,8.36
11928,48,Alibaug,Flight,5234,1.53
11929,48,Alibaug,Own_Car,3114,3.76
11930,48,Alibaug,Bike,524,9.07
11931,48,Shrirampur,Bus,1478,7.44
11932,48,Shrirampur,Train,1040,5.58
11933,48,Shrirampur,Flight,5865,1.11
11934,48,Shrirampur,Own_Car,2927,8.82
11935,48,Shrirampur,Bike,686,5.97
11936,48,Ahmednagar,Bus,587,6.32
11937,48,Ahmednagar,Train,494,10.47
11938,48,Ahmednagar,Flight,4232,1.18
11939,48,Ahmednagar,Own_Car,2123,6.66
11940,48,Ahmednagar,Bike,1400,7.26
11941,48,Baramati,Bus,778,8.44
11942,48,Baramati,Train,1822,5.45
11943,48,Baramati,Flight,4068,3.36
11944,48,Baramati,Own_Car,2599,8.95
11945,48,Baramati,Bike,571,7.64
11946,48,Karad,Bus,547,6.66
11947,48,Karad,Train,1698,5.77
11948,48,Karad,Flight,3719,2.28
11949,48,Karad,Own_Car,3148,5.24
11950,48,Karad,Bike,1195,8.71
11951,48,Miraj,Bus,986,8.47
11952,48,Miraj,Train,354,3.98
11953,48,Miraj,Flight,2767,1.94
11954,48,Miraj,Own_Car,4905,7.36
11955,48,Miraj,Bike,1992,7.54
11956,48,Ichalkaranji,Bus,1119,7.18
11957,48,Ichalkaranji,Train,317,6.28
11958,48,Ichalkaranji,Flight,3371,2.53
11959,48,Ichalkaranji,Own_Car,2823,5.89
11960,48,Ichalkaranji,Bike,792,10.77
11961,48,Hingoli,Bus,1119,8.18
11962,48,Hingoli,Train,637,9.67
11963,48,Hingoli,Flight,4385,3.08
11964,48,Hingoli,Own_Car,4667,8.52
11965,48,Hingoli,Bike,1636,5.51
11966,48,Washim,Bus,1182,7.09
11967,48,Washim,Train,536,5.58
11968,48,Washim,Flight,4406,1.61
11969,48,Washim,Own_Car,3917,7.37
11970,48,Washim,Bike,633,10.97
11971,48,Malegaon,Bus,736,6.52
11972,48,Malegaon,Train,876,9.51
11973,48,Malegaon,Flight,3441,1.8
11974,48,Malegaon,Own_Car,4261,6.64
11975,48,Malegaon,Bike,1987,10.2
11976,48,Bhusawal,Bus,779,4.46
11977,48,Bhusawal,Train,556,4.36
11978,48,Bhusawal,Flight,4888,1.44
11979,48,Bhusawal,Own_Car,2928,3.69
11980,48,Bhusawal,Bike,1267,6.01
11981,48,Chalisgaon,Bus,1360,4.84
11982,48,Chalisgaon,Train,1380,6.33
11983,48,Chalisgaon,Flight,2588,3.43
11984,48,Chalisgaon,Own_Car,3831,6.95
11985,48,Chalisgaon,Bike,579,6.55
11986,48,Pandharpur,Bus,880,7.32
11987,48,Pandharpur,Train,398,9.03
11988,48,Pandharpur,Flight,4064,1.45
11989,48,Pandharpur,Own_Car,2196,4.72
11990,48,Pandharpur,Bike,1119,10.23
11991,48,Udgir,Bus,761,8.02
11992,48,Udgir,Train,1345,9.03
11993,48,Udgir,Flight,3099,2.59
11994,48,Udgir,Own_Car,2001,7.14
11995,48,Udgir,Bike,1283,7.37
11996,48,Sangamner,Bus,1121,6.1
11997,48,Sangamner,Train,998,3.96
11998,48,Sangamner,Flight,2797,2.86
11999,48,Sangamner,Own_Car,3685,8.62
12000,48,Sangamner,Bike,1285,7.08
12001,49,Mumbai,Bus,1481,8.15
12002,49,Mumbai,Train,946,10.25
12003,49,Mumbai,Flight,4373,3.3
12004,49,Mumbai,Own_Car,1936,8.24
12005,49,Mumbai,Bike,1074,11.51
12006,49,Pune,Bus,439,5.11
12007,49,Pune,Train,556,8.16
12008,49,Pune,Flight,3866,2.59
12009,49,Pune,Own_Car,1802,4.25
12010,49,Pune,Bike,877,10.49
12011,49,Nagpur,Bus,633,9.41
12012,49,Nagpur,Train,1653,5.49
12013,49,Nagpur,Flight,4813,2.88
12014,49,Nagpur,Own_Car,3809,7.31
12015,49,Nagpur,Bike,627,5.14
12016,49,Nashik,Bus,1349,6.24
12017,49,Nashik,Train,1249,4.5
12018,49,Nashik,Flight,6147,1.38
12019,49,Nashik,Own_Car,3343,6.34
12020,49,Nashik,Bike,919,7.74
12021,49,Aurangabad,Bus,730,7.37
12022,49,Aurangabad,Train,1938,9.31
12023,49,Aurangabad,Flight,5296,1.11
12024,49,Aurangabad,Own_Car,4241,8.38
12025,49,Aurangabad,Bike,959,6.85
12026,49,Thane,Bus,503,8.37
12027,49,Thane,Train,1720,3.98
12028,49,Thane,Flight,6296,3.31
12029,49,Thane,Own_Car,3850,4.25
12030,49,Thane,Bike,1129,11.09
12031,49,Navi Mumbai,Bus,1404,5.71
12032,49,Navi Mumbai,Train,363,8.67
12033,49,Navi Mumbai,Flight,3054,1.22
12034,49,Navi Mumbai,Own_Car,2375,4.67
12035,49,Navi Mumbai,Bike,517,10.15
12036,49,Kalyan,Bus,418,5.72
12037,49,Kalyan,Train,1583,9.33
12038,49,Kalyan,Flight,5089,1.17
12039,49,Kalyan,Own_Car,2972,4.25
12040,49,Kalyan,Bike,888,9.77
12041,49,Dombivli,Bus,1458,8.76
12042,49,Dombivli,Train,1664,5.46
12043,49,Dombivli,Flight,4972,1.97
12044,49,Dombivli,Own_Car,4602,4.03
12045,49,Dombivli,Bike,926,6.25
12046,49,Amravati,Bus,894,6.66
12047,49,Amravati,Train,1183,6.59
12048,49,Amravati,Flight,3572,1.57
12049,49,Amravati,Own_Car,4768,4.49
12050,49,Amravati,Bike,1388,7.45
12051,49,Kolhapur,Bus,498,5.47
12052,49,Kolhapur,Train,1393,9.11
12053,49,Kolhapur,Flight,4770,3.15
12054,49,Kolhapur,Own_Car,2563,4.79
12055,49,Kolhapur,Bike,1479,6.01
12056,49,Solapur,Bus,601,4.28
12057,49,Solapur,Train,989,8.31
12058,49,Solapur,Flight,3529,3.2
12059,49,Solapur,Own_Car,4666,9.3
12060,49,Solapur,Bike,1311,11.43
12061,49,Sangli,Bus,1130,7.5
12062,49,Sangli,Train,665,7.98
12063,49,Sangli,Flight,6880,2.03
12064,49,Sangli,Own_Car,3681,9.06
12065,49,Sangli,Bike,971,7.51
12066,49,Satara,Bus,1173,8.5
12067,49,Satara,Train,830,9.46
12068,49,Satara,Flight,3819,1.77
12069,49,Satara,Own_Car,2390,6.46
12070,49,Satara,Bike,1930,9.6
12071,49,Ratnagiri,Bus,833,4.47
12072,49,Ratnagiri,Train,689,9.75
12073,49,Ratnagiri,Flight,6024,3.46
12074,49,Ratnagiri,Own_Car,3030,7.63
12075,49,Ratnagiri,Bike,1486,10.26
12076,49,Sindhudurg,Bus,918,9.93
12077,49,Sindhudurg,Train,1811,3.56
12078,49,Sindhudurg,Flight,2775,2.88
12079,49,Sindhudurg,Own_Car,2783,6.56
12080,49,Sindhudurg,Bike,1996,11.61
12081,49,Latur,Bus,551,9.52
12082,49,Latur,Train,1294,7.07
12083,49,Latur,Flight,4423,2.43
12084,49,Latur,Own_Car,3778,6.44
12085,49,Latur,Bike,1287,5.48
12086,49,Osmanabad,Bus,1231,4.64
12087,49,Osmanabad,Train,1687,4.15
12088,49,Osmanabad,Flight,5197,3.37
12089,49,Osmanabad,Own_Car,3806,6.99
12090,49,Osmanabad,Bike,1911,9.29
12091,49,Beed,Bus,652,6.03
12092,49,Beed,Train,1443,5.66
12093,49,Beed,Flight,3902,1.06
12094,49,Beed,Own_Car,1632,9.61
12095,49,Beed,Bike,519,7.11
12096,49,Jalgaon,Bus,1559,6.84
12097,49,Jalgaon,Train,974,5.55
12098,49,Jalgaon,Flight,4035,1.35
12099,49,Jalgaon,Own_Car,3512,7.56
12100,49,Jalgaon,Bike,712,5.79
12101,49,Dhule,Bus,604,6.36
12102,49,Dhule,Train,1403,8.48
12103,49,Dhule,Flight,6839,1.18
12104,49,Dhule,Own_Car,1860,4.77
12105,49,Dhule,Bike,1339,6.68
12106,49,Nanded,Bus,1232,7.93
12107,49,Nanded,Train,1986,7.35
12108,49,Nanded,Flight,2677,2.61
12109,49,Nanded,Own_Car,2170,6.82
12110,49,Nanded,Bike,1716,10.07
12111,49,Parbhani,Bus,931,7.16
12112,49,Parbhani,Train,1904,7.44
12113,49,Parbhani,Flight,5039,3.47
12114,49,Parbhani,Own_Car,4102,4.65
12115,49,Parbhani,Bike,1343,7.34
12116,49,Akola,Bus,768,7.45
12117,49,Akola,Train,1944,8.56
12118,49,Akola,Flight,6498,2.54
12119,49,Akola,Own_Car,3679,3.83
12120,49,Akola,Bike,993,11.31
12121,49,Buldhana,Bus,1550,7.24
12122,49,Buldhana,Train,370,3.76
12123,49,Buldhana,Flight,2621,1.24
12124,49,Buldhana,Own_Car,2309,4.13
12125,49,Buldhana,Bike,1818,8.3
12126,49,Yavatmal,Bus,1085,6.12
12127,49,Yavatmal,Train,796,5.53
12128,49,Yavatmal,Flight,6218,1.92
12129,49,Yavatmal,Own_Car,3662,3.66
12130,49,Yavatmal,Bike,901,10.93
12131,49,Wardha,Bus,1238,5.76
12132,49,Wardha,Train,1693,8.01
12133,49,Wardha,Flight,5963,1.01
12134,49,Wardha,Own_Car,2861,6.89
12135,49,Wardha,Bike,510,9.76
12136,49,Chandrapur,Bus,622,6.86
12137,49,Chandrapur,Train,642,6.99
12138,49,Chandrapur,Flight,2826,2.03
12139,49,Chandrapur,Own_Car,1906,5.28
12140,49,Chandrapur,Bike,1227,6.74
12141,49,Gondia,Bus,1235,4.57
12142,49,Gondia,Train,857,6.09
12143,49,Gondia,Flight,6992,3.05
12144,49,Gondia,Own_Car,3448,7.01
12145,49,Gondia,Bike,1678,9.2
12146,49,Bhandara,Bus,1032,7.31
12147,49,Bhandara,Train,373,4.34
12148,49,Bhandara,Flight,4326,1.03
12149,49,Bhandara,Own_Car,3680,8.21
12150,49,Bhandara,Bike,1943,6.69
12151,49,Raigad,Bus,1048,7.88
12152,49,Raigad,Train,377,8.19
12153,49,Raigad,Flight,6470,1.13
12154,49,Raigad,Own_Car,4939,5.6
12155,49,Raigad,Bike,1362,7.05
12156,49,Palghar,Bus,1044,5.68
12157,49,Palghar,Train,1517,5.6
12158,49,Palghar,Flight,3590,2.77
12159,49,Palghar,Own_Car,4129,4.09
12160,49,Palghar,Bike,1071,7.64
12161,49,Vasai,Bus,596,4.32
12162,49,Vasai,Train,1629,9.53
12163,49,Vasai,Flight,5254,1.06
12164,49,Vasai,Own_Car,1648,4.45
12165,49,Vasai,Bike,990,6.21
12166,49,Virar,Bus,445,5.36
12167,49,Virar,Train,1796,7.56
12168,49,Virar,Flight,5301,3.15
12169,49,Virar,Own_Car,2523,9.09
12170,49,Virar,Bike,1405,8.2
12171,49,Panvel,Bus,948,9.12
12172,49,Panvel,Train,1501,4.66
12173,49,Panvel,Flight,3823,3.25
12174,49,Panvel,Own_Car,2627,4.73
12175,49,Panvel,Bike,1238,10.39
12176,49,Alibaug,Bus,1267,9.85
12177,49,Alibaug,Train,1616,9.07
12178,49,Alibaug,Flight,4926,2.92
12179,49,Alibaug,Own_Car,1672,7.56
12180,49,Alibaug,Bike,1895,5.59
12181,49,Shrirampur,Bus,842,8.71
12182,49,Shrirampur,Train,800,7.31
12183,49,Shrirampur,Flight,5936,1.07
12184,49,Shrirampur,Own_Car,2042,5.5
12185,49,Shrirampur,Bike,646,11.64
12186,49,Ahmednagar,Bus,981,9.5
12187,49,Ahmednagar,Train,928,4.6
12188,49,Ahmednagar,Flight,6114,3.23
12189,49,Ahmednagar,Own_Car,3082,5.29
12190,49,Ahmednagar,Bike,1579,7.83
12191,49,Baramati,Bus,408,8.09
12192,49,Baramati,Train,1641,5.4
12193,49,Baramati,Flight,6097,3.03
12194,49,Baramati,Own_Car,2274,8.35
12195,49,Baramati,Bike,984,6.52
12196,49,Karad,Bus,1461,6.01
12197,49,Karad,Train,1033,8.81
12198,49,Karad,Flight,5158,2.03
12199,49,Karad,Own_Car,2552,6.47
12200,49,Karad,Bike,1235,10.0
12201,49,Miraj,Bus,621,6.0
12202,49,Miraj,Train,736,10.42
12203,49,Miraj,Flight,3527,2.61
12204,49,Miraj,Own_Car,2142,7.36
12205,49,Miraj,Bike,573,7.93
12206,49,Ichalkaranji,Bus,840,5.77
12207,49,Ichalkaranji,Train,764,5.44
12208,49,Ichalkaranji,Flight,6124,3.42
12209,49,Ichalkaranji,Own_Car,4791,3.84
12210,49,Ichalkaranji,Bike,1795,10.11
12211,49,Hingoli,Bus,1149,5.15
12212,49,Hingoli,Train,352,9.07
12213,49,Hingoli,Flight,5404,1.92
12214,49,Hingoli,Own_Car,1793,8.09
12215,49,Hingoli,Bike,705,6.83
12216,49,Washim,Bus,639,5.53
12217,49,Washim,Train,364,6.06
12218,49,Washim,Flight,3083,3.21
12219,49,Washim,Own_Car,3540,4.02
12220,49,Washim,Bike,535,9.93
12221,49,Malegaon,Bus,1600,5.5
12222,49,Malegaon,Train,1264,8.15
12223,49,Malegaon,Flight,3155,3.44
12224,49,Malegaon,Own_Car,3126,4.49
12225,49,Malegaon,Bike,828,7.72
12226,49,Bhusawal,Bus,1243,8.43
12227,49,Bhusawal,Train,575,5.74
12228,49,Bhusawal,Flight,3322,1.14
12229,49,Bhusawal,Own_Car,1716,3.83
12230,49,Bhusawal,Bike,1025,7.3
12231,49,Chalisgaon,Bus,900,9.7
12232,49,Chalisgaon,Train,652,9.39
12233,49,Chalisgaon,Flight,5311,2.81
12234,49,Chalisgaon,Own_Car,4370,5.84
12235,49,Chalisgaon,Bike,1487,7.03
12236,49,Pandharpur,Bus,1437,5.82
12237,49,Pandharpur,Train,1468,3.72
12238,49,Pandharpur,Flight,6559,2.58
12239,49,Pandharpur,Own_Car,2842,5.4
12240,49,Pandharpur,Bike,804,6.04
12241,49,Udgir,Bus,512,9.09
12242,49,Udgir,Train,635,7.6
12243,49,Udgir,Flight,4497,1.21
12244,49,Udgir,Own_Car,3785,3.74
12245,49,Udgir,Bike,1636,10.7
12246,49,Sangamner,Bus,1536,8.5
12247,49,Sangamner,Train,970,7.16
12248,49,Sangamner,Flight,3124,3.02
12249,49,Sangamner,Own_Car,2341,7.33
12250,49,Sangamner,Bike,662,6.13
12251,50,Mumbai,Bus,588,4.7
12252,50,Mumbai,Train,1141,7.89
12253,50,Mumbai,Flight,3205,3.18
12254,50,Mumbai,Own_Car,1529,4.65
12255,50,Mumbai,Bike,645,8.47
12256,50,Pune,Bus,789,6.97
12257,50,Pune,Train,1639,9.9
12258,50,Pune,Flight,5809,1.0
12259,50,Pune,Own_Car,1853,8.6
12260,50,Pune,Bike,1841,9.33
12261,50,Nagpur,Bus,1391,6.88
12262,50,Nagpur,Train,1670,5.29
12263,50,Nagpur,Flight,5596,2.73
12264,50,Nagpur,Own_Car,2346,7.93
12265,50,Nagpur,Bike,691,5.58
12266,50,Nashik,Bus,623,7.82
12267,50,Nashik,Train,558,8.05
12268,50,Nashik,Flight,5380,2.29
12269,50,Nashik,Own_Car,2862,4.34
12270,50,Nashik,Bike,1603,5.55
12271,50,Aurangabad,Bus,515,8.12
12272,50,Aurangabad,Train,1154,10.33
12273,50,Aurangabad,Flight,3736,2.91
12274,50,Aurangabad,Own_Car,3601,6.64
12275,50,Aurangabad,Bike,672,5.33
12276,50,Thane,Bus,456,4.94
12277,50,Thane,Train,1080,8.54
12278,50,Thane,Flight,4387,2.96
12279,50,Thane,Own_Car,2583,6.49
12280,50,Thane,Bike,1336,6.49
12281,50,Navi Mumbai,Bus,932,5.71
12282,50,Navi Mumbai,Train,1012,9.49
12283,50,Navi Mumbai,Flight,5414,2.85
12284,50,Navi Mumbai,Own_Car,1935,8.13
12285,50,Navi Mumbai,Bike,746,10.81
12286,50,Kalyan,Bus,988,6.34
12287,50,Kalyan,Train,1903,9.05
12288,50,Kalyan,Flight,3709,1.83
12289,50,Kalyan,Own_Car,2600,9.71
12290,50,Kalyan,Bike,1023,7.2
12291,50,Dombivli,Bus,749,4.09
12292,50,Dombivli,Train,1681,8.07
12293,50,Dombivli,Flight,5775,1.04
12294,50,Dombivli,Own_Car,2237,6.24
12295,50,Dombivli,Bike,1241,8.5
12296,50,Amravati,Bus,647,6.26
12297,50,Amravati,Train,1381,4.5
12298,50,Amravati,Flight,5031,2.6
12299,50,Amravati,Own_Car,2328,8.39
12300,50,Amravati,Bike,1486,9.03
12301,50,Kolhapur,Bus,1093,5.91
12302,50,Kolhapur,Train,1190,9.38
12303,50,Kolhapur,Flight,2777,1.07
12304,50,Kolhapur,Own_Car,4582,9.18
12305,50,Kolhapur,Bike,1315,9.95
12306,50,Solapur,Bus,426,6.12
12307,50,Solapur,Train,943,6.59
12308,50,Solapur,Flight,6841,3.2
12309,50,Solapur,Own_Car,4930,9.69
12310,50,Solapur,Bike,1256,6.8
12311,50,Sangli,Bus,871,8.27
12312,50,Sangli,Train,842,6.25
12313,50,Sangli,Flight,3126,1.08
12314,50,Sangli,Own_Car,4554,6.39
12315,50,Sangli,Bike,1202,6.19
12316,50,Satara,Bus,810,9.14
12317,50,Satara,Train,1157,7.54
12318,50,Satara,Flight,6235,1.66
12319,50,Satara,Own_Car,3624,8.54
12320,50,Satara,Bike,1957,7.85
12321,50,Ratnagiri,Bus,1001,9.58
12322,50,Ratnagiri,Train,1131,9.24
12323,50,Ratnagiri,Flight,4140,2.09
12324,50,Ratnagiri,Own_Car,2468,6.0
12325,50,Ratnagiri,Bike,1048,9.01
12326,50,Sindhudurg,Bus,1008,4.15
12327,50,Sindhudurg,Train,1906,8.07
12328,50,Sindhudurg,Flight,6564,3.01
12329,50,Sindhudurg,Own_Car,1927,8.83
12330,50,Sindhudurg,Bike,1049,10.59
12331,50,Latur,Bus,405,6.7
12332,50,Latur,Train,1095,8.79
12333,50,Latur,Flight,2939,2.91
12334,50,Latur,Own_Car,3559,5.39
12335,50,Latur,Bike,1683,6.14
12336,50,Osmanabad,Bus,860,5.4
12337,50,Osmanabad,Train,1078,3.56
12338,50,Osmanabad,Flight,2870,2.26
12339,50,Osmanabad,Own_Car,4235,6.62
12340,50,Osmanabad,Bike,1551,9.56
12341,50,Beed,Bus,1121,8.96
12342,50,Beed,Train,491,6.41
12343,50,Beed,Flight,6084,3.25
12344,50,Beed,Own_Car,4691,8.49
12345,50,Beed,Bike,1086,7.62
12346,50,Jalgaon,Bus,830,4.85
12347,50,Jalgaon,Train,509,7.05
12348,50,Jalgaon,Flight,6529,2.7
12349,50,Jalgaon,Own_Car,1530,8.31
12350,50,Jalgaon,Bike,1105,7.89
12351,50,Dhule,Bus,1478,6.35
12352,50,Dhule,Train,1736,5.84
12353,50,Dhule,Flight,4873,2.49
12354,50,Dhule,Own_Car,2107,6.67
12355,50,Dhule,Bike,1379,6.0
12356,50,Nanded,Bus,638,6.74
12357,50,Nanded,Train,1057,9.36
12358,50,Nanded,Flight,4530,1.72
12359,50,Nanded,Own_Car,1912,4.27
12360,50,Nanded,Bike,816,10.85
12361,50,Parbhani,Bus,1417,8.56
12362,50,Parbhani,Train,1726,8.1
12363,50,Parbhani,Flight,2835,2.66
12364,50,Parbhani,Own_Car,3037,4.87
12365,50,Parbhani,Bike,1606,9.89
12366,50,Akola,Bus,614,8.94
12367,50,Akola,Train,394,10.4
12368,50,Akola,Flight,5436,1.8
12369,50,Akola,Own_Car,3468,6.01
12370,50,Akola,Bike,1066,11.79
12371,50,Buldhana,Bus,1363,9.52
12372,50,Buldhana,Train,1104,9.2
12373,50,Buldhana,Flight,6022,2.45
12374,50,Buldhana,Own_Car,3336,7.75
12375,50,Buldhana,Bike,1826,9.85
12376,50,Yavatmal,Bus,1550,7.72
12377,50,Yavatmal,Train,618,9.39
12378,50,Yavatmal,Flight,2695,2.72
12379,50,Yavatmal,Own_Car,3213,6.36
12380,50,Yavatmal,Bike,983,7.03
12381,50,Wardha,Bus,1136,7.45
12382,50,Wardha,Train,1948,5.37
12383,50,Wardha,Flight,4386,1.44
12384,50,Wardha,Own_Car,2856,4.69
12385,50,Wardha,Bike,1763,5.5
12386,50,Chandrapur,Bus,1518,7.76
12387,50,Chandrapur,Train,712,6.87
12388,50,Chandrapur,Flight,5356,2.6
12389,50,Chandrapur,Own_Car,4247,8.06
12390,50,Chandrapur,Bike,775,8.96
12391,50,Gondia,Bus,1284,8.56
12392,50,Gondia,Train,1646,8.09
12393,50,Gondia,Flight,4925,1.01
12394,50,Gondia,Own_Car,1770,9.27
12395,50,Gondia,Bike,1116,9.94
12396,50,Bhandara,Bus,1596,8.25
12397,50,Bhandara,Train,1136,8.04
12398,50,Bhandara,Flight,5797,2.81
12399,50,Bhandara,Own_Car,2173,5.38
12400,50,Bhandara,Bike,1928,7.09
12401,50,Raigad,Bus,771,9.7
12402,50,Raigad,Train,520,4.42
12403,50,Raigad,Flight,4158,1.64
12404,50,Raigad,Own_Car,1555,8.76
12405,50,Raigad,Bike,1436,8.93
12406,50,Palghar,Bus,1045,5.76
12407,50,Palghar,Train,397,3.59
12408,50,Palghar,Flight,4113,2.51
12409,50,Palghar,Own_Car,3366,6.41
12410,50,Palghar,Bike,1111,6.2
12411,50,Vasai,Bus,1176,4.35
12412,50,Vasai,Train,1703,7.03
12413,50,Vasai,Flight,4776,2.41
12414,50,Vasai,Own_Car,4635,8.65
12415,50,Vasai,Bike,1957,8.71
12416,50,Virar,Bus,667,5.55
12417,50,Virar,Train,1719,5.29
12418,50,Virar,Flight,4054,3.33
12419,50,Virar,Own_Car,3780,4.68
12420,50,Virar,Bike,1765,9.34
12421,50,Panvel,Bus,1088,5.59
12422,50,Panvel,Train,634,3.55
12423,50,Panvel,Flight,3236,2.15
12424,50,Panvel,Own_Car,2801,6.47
12425,50,Panvel,Bike,1543,11.38
12426,50,Alibaug,Bus,1141,5.23
12427,50,Alibaug,Train,348,4.06
12428,50,Alibaug,Flight,5654,3.1
12429,50,Alibaug,Own_Car,3751,4.61
12430,50,Alibaug,Bike,899,5.99
12431,50,Shrirampur,Bus,1170,8.02
12432,50,Shrirampur,Train,1510,9.01
12433,50,Shrirampur,Flight,3750,3.02
12434,50,Shrirampur,Own_Car,4003,5.84
12435,50,Shrirampur,Bike,1474,9.57
12436,50,Ahmednagar,Bus,510,4.95
12437,50,Ahmednagar,Train,314,5.6
12438,50,Ahmednagar,Flight,2546,1.09
12439,50,Ahmednagar,Own_Car,4143,4.19
12440,50,Ahmednagar,Bike,1055,7.6
12441,50,Baramati,Bus,913,9.58
12442,50,Baramati,Train,1129,9.23
12443,50,Baramati,Flight,2913,2.59
12444,50,Baramati,Own_Car,4589,5.02
12445,50,Baramati,Bike,1428,6.61
12446,50,Karad,Bus,1314,9.98
12447,50,Karad,Train,1153,8.15
12448,50,Karad,Flight,4887,2.83
12449,50,Karad,Own_Car,2545,4.49
12450,50,Karad,Bike,669,6.01
12451,50,Miraj,Bus,1075,7.97
12452,50,Miraj,Train,1285,10.07
12453,50,Miraj,Flight,3023,2.79
12454,50,Miraj,Own_Car,4718,8.8
12455,50,Miraj,Bike,1765,7.01
12456,50,Ichalkaranji,Bus,439,9.59
12457,50,Ichalkaranji,Train,1899,8.7
12458,50,Ichalkaranji,Flight,3243,3.15
12459,50,Ichalkaranji,Own_Car,2387,7.86
12460,50,Ichalkaranji,Bike,543,11.62
12461,50,Hingoli,Bus,1233,9.7
12462,50,Hingoli,Train,1423,7.53
12463,50,Hingoli,Flight,6224,2.06
12464,50,Hingoli,Own_Car,4680,9.88
12465,50,Hingoli,Bike,1908,7.95
12466,50,Washim,Bus,1192,7.02
12467,50,Washim,Train,880,4.96
12468,50,Washim,Flight,6002,1.02
12469,50,Washim,Own_Car,4967,4.39
12470,50,Washim,Bike,1928,6.85
12471,50,Malegaon,Bus,1363,4.46
12472,50,Malegaon,Train,1626,8.48
12473,50,Malegaon,Flight,4257,1.6
12474,50,Malegaon,Own_Car,4662,8.63
12475,50,Malegaon,Bike,1420,11.85
12476,50,Bhusawal,Bus,1497,9.54
12477,50,Bhusawal,Train,1816,6.66
12478,50,Bhusawal,Flight,4156,1.55
12479,50,Bhusawal,Own_Car,3313,5.72
12480,50,Bhusawal,Bike,577,10.57
12481,50,Chalisgaon,Bus,788,8.8
12482,50,Chalisgaon,Train,494,4.76
12483,50,Chalisgaon,Flight,6264,1.5
12484,50,Chalisgaon,Own_Car,1874,3.81
12485,50,Chalisgaon,Bike,1300,5.21
12486,50,Pandharpur,Bus,1068,5.7
12487,50,Pandharpur,Train,1666,10.19
12488,50,Pandharpur,Flight,4431,2.47
12489,50,Pandharpur,Own_Car,2994,3.77
12490,50,Pandharpur,Bike,1484,6.51
12491,50,Udgir,Bus,1056,8.59
12492,50,Udgir,Train,547,5.54
12493,50,Udgir,Flight,4728,1.49
12494,50,Udgir,Own_Car,1775,5.21
12495,50,Udgir,Bike,1424,8.5
12496,50,Sangamner,Bus,1190,9.37
12497,50,Sangamner,Train,1824,4.47
12498,50,Sangamner,Flight,3018,3.35
12499,50,Sangamner,Own_Car,4268,9.49
12500,50,Sangamner,Bike,726,9.83
12501,51,Mumbai,Bus,1543,4.97
12502,51,Mumbai,Train,1709,9.37
12503,51,Mumbai,Flight,6888,1.99
12504,51,Mumbai,Own_Car,4239,6.44
12505,51,Mumbai,Bike,550,10.13
12506,51,Pune,Bus,452,6.38
12507,51,Pune,Train,1329,7.45
12508,51,Pune,Flight,5879,2.47
12509,51,Pune,Own_Car,3919,5.67
12510,51,Pune,Bike,1980,8.51
12511,51,Nagpur,Bus,421,9.84
12512,51,Nagpur,Train,1727,5.19
12513,51,Nagpur,Flight,2610,3.13
12514,51,Nagpur,Own_Car,3078,6.34
12515,51,Nagpur,Bike,1464,5.0
12516,51,Nashik,Bus,1225,4.64
12517,51,Nashik,Train,459,9.67
12518,51,Nashik,Flight,6199,1.75
12519,51,Nashik,Own_Car,3653,7.72
12520,51,Nashik,Bike,764,5.33
12521,51,Aurangabad,Bus,961,5.64
12522,51,Aurangabad,Train,1051,4.75
12523,51,Aurangabad,Flight,3040,1.53
12524,51,Aurangabad,Own_Car,2459,6.94
12525,51,Aurangabad,Bike,739,5.76
12526,51,Thane,Bus,1134,4.27
12527,51,Thane,Train,1855,9.13
12528,51,Thane,Flight,3893,1.26
12529,51,Thane,Own_Car,3753,4.01
12530,51,Thane,Bike,1039,9.14
12531,51,Navi Mumbai,Bus,576,8.78
12532,51,Navi Mumbai,Train,808,7.14
12533,51,Navi Mumbai,Flight,5963,1.44
12534,51,Navi Mumbai,Own_Car,4706,6.01
12535,51,Navi Mumbai,Bike,637,6.58
12536,51,Kalyan,Bus,1230,6.69
12537,51,Kalyan,Train,330,4.04
